2363;Dow;Irish Gaelic;Male;Dark-haired;
2364;Dowanhowee;NAm. Indian - Sioux;Female;Singing, song;
2365;Doyle;Irish Gaelic;Male;Black stranger;
2366;Drahomira;Czech;Female;Dear, beloved;
2367;Drake;Old English;Male;Dragon;
2368;Draupadi;Hindu;Female;Famous;
2369;Dreng;Norse;Male;Farmhand, worker;
2370;Drew;Welsh;Male;Wise;Dru
2371;Drina;Greek;Female;Protector, guardian;
2372;Drisana;Hindu;Female;Daughter of the sun;
2373;Druce;Welsh;Male;Son of the wise one;
2374;Druella;Old German;Female;Elven vision;
2375;Drummond;Scots Gaelic;Male;?;
2376;Drury;Old French;Male;Loved one;
2377;Drusilla;Latin;Female;Descendant of Drusus;Dru, Drucie, Drucilla
2378;Dryden;Old English;Male;From the dry valley;
2379;Drystan;Welsh;Male;Sad, sorrowful;
2380;Du;Vietnamese;Male;Play, playful;
2381;Dua;Arabic;Female;To pray;
2382;Duana;Irish Gaelic;Female;Little dark one or possibly Song;
2383;Duane;Irish Gaelic;Male;Swarthy;Dewain, Duwain, Dwain, Dwayne
2384;Duarte;Portuguese;Male;Guardian of the land;
2385;Dubh;Irish Gaelic;Male;Dark haired;
2386;Duc;Vietnamese;Male;Virtuous, virtue;
2387;Duck-Hwan;Vietnamese;Male;Honor returns;
2388;Duck-Young;Vietnamese;Male;Honor endures;
2389;Dudee;Gypsy;Female;Star;
2390;Dudley;Old English;Male;From the people's meadow;
2391;Duena;Spanish;Female;Chaperone;
2392;Duffy;Irish Gaelic;Male;Swarthy;Duff
2393;Dugan;Irish Gaelic;Male;Swarthy;Doogan, Dougan, Duggan
2394;Duha;Arabic;Female;Unseen, invisible;
2395;Duke;Latin;Male;Leader;
2396;Dukker;Hungarian;Male;Fortune teller;
2397;Dulani;African - Malawian;Male;Cutting, sharp;
2398;Dularee;Hindu;Female;Beloved daughter;
2399;Dulcie;Latin;Female;Sweet;Delcina, Delcine, Dulce, Dulcea, Dulcy
2400;Dumaka;African - Nigerian;Male;Help;
2401;Duman;Turkish;Male;Smoky;
2402;Dumia;Hebrew;Female;Quiet;Dumiya
2403;Dumin;Czech;Male;Lord;
2404;Duncan;Scots Gaelic;Male;Brown fighter;Dunn, Dunc
2405;Dunham;Scots Gaelic;Male;Brown man;
2406;Dunley;Old English;Male;From the hill- meadow;
2407;Dunlop;Scots Gaelic;Male;From the muddy hill;
2408;Dunmore;Scots Gaelic;Male;From the fortress on the hill;
2409;Dunn;Scots Gaelic;Male;Brown;Dunne
2410;Dunstan;Old English;Male;From the brown stone hill;
2411;Dunton;Old English;Male;From the hill town;
2412;Duoc;Vietnamese;Male;Honorable;
2413;Dur;Hebrew;Male;To accumulate;
2414;Durant;Latin;Male;Enduring;Dante, Durand, Durante
2415;Durbin;Old German;Male;City dweller;
2416;Dureau;Old French;Male;Strong;
2417;Durga;Hindu;Female;Unreachable;
2418;Durko;Czech;Male;Farmer;
2419;Durriken;Gypsy;Male;Predictor;
2420;Durril;Gypsy;Male;Gooseberry;
2421;Durva;Hindu;Female;Grass;
2422;Durward;Old English;Male;Gate keeper;Derward
2423;Dusan;Czech;Male;Spirit;Dusa, Dudanek, Duysek
2424;Dusana;Czech;Female;Spirit;Dusa, Dusanka, Dusicka, Duska
2425;Duscha;Slavic;Female;Soul;
2426;Dustin;Old German;Male;Brave warrior;Dustan, Duston, Dusty
2427;Duval;Old French;Male;Of the valley;
2428;Dwight;Scots Gaelic;Male;Valiant;
2429;Dwyer;Irish Gaelic;Male;Dark, wise;
2430;Dwynwen;Welsh;Female;White wave;
2431;Dyami;NAm. Indian;Male;Eagle;
2432;Dyani;NAm. Indian;Female;Deer;
2433;Dyer;Old English;Male;Dyer;
2434;Dylan;Welsh;Male;Son of the sea;
2435;Dympna;Irish Gaelic;Female;Obscure saint's name;Dymphna
2436;Dynawd;Welsh;Male;Donation;
2437;Dyre;Norse;Male;Valuable;
2438;Dyson;Old English;Male;Possibly Son of Dennis;
2439;Dyzek;Polish;Male;Lover of the earth;
2440;Dziko;African;Female;The world;
2441;Ea;Irish Gaelic;Male;Fire;Eth, Edan
2442;Eachan;Irish Gaelic;Male;Little horse;Eachann
2443;Eadoin;Irish Gaelic;Female;One with many friends;
2444;Eagan;Irish Gaelic;Male;Fiery, forceful;Egan, Egon
2445;Eairrdsidh;Scots Gaelic;Male;Brave, true;
2446;Ealahweemah;NAm. Indian - Nez Perce;Male;Sleep;
2447;Ealaot Wadass;NAm. Indian - Nez Perce;Male;Earth;
2448;Ealaothek Kaunis;NAm. Indian - Nez Perce;Male;Birds coming to rest;
2449;Ealasaid;Scots Gaelic;Female;God is my oath;
2450;Ealga;Irish Gaelic;Female;Noble, highborn;
2451;Eallair;Scots Gaelic;Male;Steward;
2452;Eamhair;Scots Gaelic;Female;?;
2453;Eamon;Irish Gaelic;Male;Wealthy protector;
2454;Eanna;Babylonian;Female;? (Home of Anu, king of the gods);
2455;Eanraig;Scots Gaelic;Male;Home ruler;
2456;Eapalekhtiloom;NAm. Indian - Nez Perce;Male;Clouds;
2457;Earl;Old English;Male;Nobleman, leader;Earlie, Erle, Errol, Rollo
2458;Earlene;Old English;Female;Noble woman;Earla, Earlie, Erlina, Erline
2459;Eartha;Old English;Female;Earth;Erda, Herta, Hertha
2460;Easton;Old English;Male;From East town;Eston
2461;Eaton;Old English;Male;From the river town;Eton, Eyton
2462;Ebba;Old English;Female;Tide;
2463;Ebenezer;Hebrew;Male;Rock of help;Eb, Ebbaneza, Eben, Eveneser
2464;Eberhard;Old German;Male;Courage of a boar;Eberhardt, Everard, Evrard
2465;Ebisu;Japanese;Male;God of work and luck;
2466;Ebo;African - Ghanian;Male;Born on Tuesday;
2467;Ebun;African - Nigerian;Female;Gift;
2468;Eca;African - Nigerian;Female;Bird;
2469;Echo;Greek;Female;Reflected sound;
2470;Eda;Norse;Female;Poet, poetry;Edda
2471;Eda;Old English;Female;Wealthy, prosperous;Ede
2472;Edana;Irish Gaelic;Female;Fire;Aiden, Eideann
2473;Edbert;Old English;Male;Wealthy, brilliant;
2474;Edek;Polish;Male;Guard, protector;
2475;Edel;Old German;Male;Noble;Adel
2476;Edeline;Old German;Female;Noble, nobility;
2477;Eden;Hebrew;Male/Female;Pleasure, delight;Eaden, Eadin, Edin, Edyn
2478;Edensaw;NAm. Indian - Tlingit;Male;Glacier;
2479;Eder;Hebrew;Male;Flock;
2480;Edgar;Old English;Male;Wealthy spearman;Ed, Edgard, Edgardo, Ned, Neddy, Ted
2481;Ediah;Hebrew;Female;Decoration for God;Edia, Ediya, Edya, Edyah
2482;Edina;Old English;Female;From Edinburgh;
2483;Edison;Old English;Male;Son of Edward;Eddy, Eddie, Edson
2484;Edith;Old English;Female;Wealth or Battle;Eda, Edie, Eyde, Editha, Edithe, Ediva, Edita
2485;Edlyn;Old English;Female;Little noble one;
2486;Edmee;Scots Gaelic;Female;To love, care for;Edme
2487;Edmonda;Old English;Female;Wealthy defender;Edma, Edmee, Edmunda
2488;Edmund;Old English;Male;Wealthy protector;Eadmund, Eamon, Ed, Eddie, Edmon, Edmond, Edmonde, Edmondo, Ned, Neddie, Ted, Teddy
2489;Edna;Hebrew;Female;Pleasure, enjoyment;Eddie
2490;Edrea;Old English;Female;Wealthy, powerful;Edra, Eidra, Eydra
2491;Edric;Old English;Male;Wealthy ruler;
2492;Edris;Old English;Female;Wealthy, powerful;
2493;Edsel;Old English;Male;From the wealthy man's house;
2494;Edward;Old English;Male;Wealthy protector;Eadbhard, Eadbard, Ed, Eddie, Edik, Edouard, Eduardo, Edvard, Ewart, Ned, Ted, Teddie
2495;Edwardine;Old English;Female;Wealthy defender;Edwarda
2496;Edwige;Old German;Female;Happy battle;Edvig, Edwig, Hedvig, Hedwig, Hedwige
2497;Edwin;Old English;Male;Wealthy friend;Eadwin, Ed, Eddy, Edlin, Eduino, Ned, Neddy, Ted
2498;Edwina;Old English;Female;Wealthy friend;Edina
2499;Edzard;Norse;Male;Sharp edge;
2500;Efah;Hebrew;Female;Gloom, despair;Efa, Eifa, Eifah, Ephah
2501;Efia;African - Ghanian;Female;Born on Friday;
2502;Efrata;Hebrew;Female;Fertile;Efrat, Ephrat, Ephrata
2503;Efron;Hebrew;Male;Young stag;
2504;Egan;Irish Gaelic;Male;Burning;Egon
2505;Egbert;Old English;Male;Bright sword;
2506;Egberta;Old English;Female;Brilliant sword;Egbertina, Egbertine
2507;Egerton;Old English;Male;From Egerton;Edgerton
2508;Egidia;Greek;Female;Kid, young goat;
2509;Egidio;Italian;Male;Kid, young goat;
2510;Egidiusz;Polish;Male;Shield, protection;
2511;Eginhard;Old German;Male;Sword power;Eginhardt, Egon, Einhard, Einhardt, Enno
2512;Eglah;Hebrew;Female;Cow;Egla
2513;Eglantine;Old French;Female;Sweetbriar rose, woodbine;Eglantyne
2514;Ehani;Hindu;Female;Desire;Ehina
2515;Ehawee;NAm. Indian - Sioux;Female;She laughs;
2516;Ehioze;African - Nigerian;Male;Not jealous;
2517;Eiddwen;Welsh;Female;Fond, blessed;
2518;Eifah;Hebrew;Male;Darkness;Efa, Efah, Eifa, Epha
2519;Eifion;Welsh;Male;(Last name);
2520;Eifiona;Welsh;Female;? (Place name);
2521;Eigneachan;Irish Gaelic;Male;Strong, powerful;Ighneachan
2522;Eilah;Hebrew;Female;Oak tree;Aila, Ailah, Ala, Ayla, Eila, Eilona, Ela, Elona, Eyla
2523;Eilam;Hebrew;Male;Eternal, forever;
2524;Eiluned;Welsh;Female;Idol, image;Lynette
2525;Eilwyn;Welsh;Male;White brow;
2526;Eimhear;Irish Gaelic;Female;Swift, fast;Emer
2527;Eimhear;Welsh;Female;Fair, pale;
2528;Eimhin;Irish Gaelic;Male;Quick, nimble;
2529;Einar;Norse;Male;Battle leader;Ejnar, Inar
2530;Einion;Welsh;Male;Anvil;Einwys
2531;Einmyria;Norse;Female;? (Mythological figure);
2532;Eir;Norse;Female;Peace, mercy;
2533;Eira;Welsh;Female;Snow;
2534;Eiralys;Welsh;Female;Snowdrop;Eirlys
2535;Eirian;Welsh;Female;Silver;
2536;Eirpne;Greek;Female;Peace;
2537;Eithna;Irish Gaelic;Female;Fire;Aine, Ena, Ethnia
2538;Ekaanta;Hindu;Male;Solitude;
2539;Ekana;Hawaiian;Male;Strength;Etana
2540;Ekeka;Hawaiian;Male;Wealth;Edega
2541;Ekekiela;Hawaiian;Male;Powerful, godlike;
2542;Ekela;Hawaiian;Female;Noble, highborn;Etela
2543;Ekela;Hawaiian;Male;Help;
2544;Eker;Hebrew;Male;Root;
2545;Ekon;African - Nigerian;Male;Strong;
2546;Ekua;African - Ghanian;Female;Born on Wednesday;
2547;Ela;Hindu;Female;Intelligent, smart;
2548;Ela;Polish;Female;Noble, highborn;
2549;Elaine;Old French;Female;Bright, shining light;Alaina, Alayne, Elana, Lainey
2550;Elam;Hebrew;Male;?;
2551;Elama;Hebrew;Female;God's people;
2552;Elamma;Hindu;Female;? (Mythological figure);
2553;Elata;Latin;Female;Lofty, elevated;
2554;Elbert;Old German;Male;Bright, famous;
2555;Elberta;Old English;Female;Noble or Shining;Alberta
2556;Elchanan;Hebrew;Male;God is gracious;Elhanan
2557;Elden;Old English;Male;Possibly Valley of the elves or Old friend;
2558;Elder;Old English;Male;From the elder forest;
2559;Eldon;Old English;Male;From the holy hill;
2560;Eldora;Spanish;Female;Gilded, covered with gold;Eldoree, Eldoria, Eldoris
2561;Eldred;Old English;Male;Old counsel;Aldrid, Eldrid
2562;Eldrida;Old English;Female;Wise counselor;
2563;Eldridge;Old German;Male;Wise ruler;Eldredge, Eldrege, Eldrige
2564;Eleanor;Old French;Female;Light;Alenor, Aline, Eileen, Elaine, Eleanora, Ellen, Ella, Enora, Helen, Helena, Helene, Lenore, Leonora, Lina, Nell, Nellie, Nora, Noreen, Norene, Norina, Norine
2565;Eleazar;Hebrew;Male;God will help;Elazar, Eleasar, Eleazaro, Eli, Elie
2566;Electra;Greek;Female;Brilliant one, shining bright;
2567;Eleele;Hawaiian;Female;Black eyes;
2568;Elele;Hawaiian;Female;Messenger;
2569;Elen;Welsh;Female;Nymph;Elin, Ellin
2570;Elenek;Hawaiian;Male;Eager, enthused;
2571;Eleri;Welsh;Female;?;
2572;Eleu;Hawaiian;Female;Alive, lively;
2573;Elford;Old English;Male;The alder tree ford;
2574;Elfrida;Old English;Female;Elf power or Elf counselor;Elfreda, Elfrieda
2575;Elga;Slavic;Female;Sacred, holy;Elviga, Helga
2576;Elgar;Old German;Male;Sword;
2577;Elgin;Old English;Male;Noble, white;Eljin
2578;Eli;Hebrew;Male;On high, the highest;Elie, Eloi, Ely
2579;Eliane;Old French;Female;Jehovah is God;Elia, Elice, Eline
2580;Elidi;Greek;Female;Gift from the sun;
2581;Elihu;Hebrew;Male;The Lord is my God;
2582;Elijah;Hebrew;Male;The Lord is my God;Eli, Elia, Elias, Elihu, Eliot, Eliyahu, Elliot, Ellis, Elyot, Ilias
2583;Elika;Hawaiian;Female;Eternal ruler;
2584;Elili;Polynesian;Female;Periwinkle;
2585;Eliora;Hebrew;Female;The Lord is my light;Eleora, Elleora
2586;Eliot;Hebrew;Male;The Lord is my God;Elijah, Elliot, Elliott, Eliott, Elyot, Elyott
2587;Elisha;Hebrew;Male;God is my salvation;Eli, Elisee, Eliseo, Elisher, Lisha
2588;Elisheva;Hebrew;Female;The Lord is my pledge;Eliseva, Elisheba
2589;Elita;Latin;Female;The chosen;Lita
2590;Elizabeth;Hebrew;Female;Pledged to God;Alzbeta, Babette, Belita, Bell, Bella, Bess, Bessie, Beth, Betsy, Betta, Bette, Betty, Betuska, Eilis, Elisa, Elisabet, Elise, Elissa, Eliza, Elle, Elsa, Elsbet, Elsie, Elspet, Elspeth, Elzbieta, Helsa, Ilsa, Isabel, Isabella, Leeza, Lib, Libby, Liese, Liesl, Liezel, Lilibet, Lisbeth, Lisette, Lisl, Lisle, Lizka, Lysa, Lyssa, Yelisaveta, Ysabel
2591;Eljasz;Polish;Male;God is Lord;
2592;Elkana;Hebrew;Female;God has made;
2593;Elkanah;Hebrew;Male;God has made;Elkana
2594;Elke;Old German;Female;Noble, highborn;Elka, Ilka
2595;Ella;Old English;Female;Elf, fairy maiden;Ellie
2596;Ellard;Old German;Male;Noble, brave;Allard, Allerd
2597;Ellery;Old English;Male;From the elder tree island;Ellary, Ellerey
2598;Ellice;Greek;Female;Jehovah is God;
2599;Ellison;Old English;Male;Son of Ellis;Ellis, Ellson, Elyson
2600;Ellsworth;Old English;Male;Nobleman's estate;
2601;Elma;Greek;Female;Amiable;
2602;Elmer;Old English;Male;Noble, famous;
2603;Elmore;Old English;Male;From the elm tree moor;
2604;Eloise;Old French;Female;Famed in battle;Aloysia, Heloise
2605;Elon;African - American;Male;Spirit;
2606;Eloni;Polynesian;Male;High, lofty;
2607;Elora;Hindu;Female;God gives the prize to the winner;Ellora
2608;Eloy;Latin;Male;Chosen one;
2609;Elpidios;Greek;Male;Hope;
2610;Elrica;Old German;Female;Ruler of all;
2611;Elroy;Latin;Male;The king;Elrick, Elrod
2612;Elsdon;Old English;Male;From the nobleman's hill;
2613;Elston;Old English;Male;From the nobleman's town;
2614;Elsworth;Old English;Male;? (Place name);
2615;Elton;Old English;Male;From the old town;
2616;Eluned;Welsh;Female;Idol, image;Elined, Lanet, Lanette, Linet, Luned, Lynette
2617;Elva;Irish Gaelic;Female;Noble or Bright or Elven;Ailbhe, Elvia, Elvie
2618;Elvin;Old English;Male;Elf friend or Noble friend;Elwin
2619;Elvina;Old English;Female;Elf friend;Alvina, Elvenia, Vina
2620;Elvio;Spanish;Male;Blond, fair;
2621;Elvira;Spanish;Female;?;Elva, Elvera, Elvina, Elvire, Elwira, Lira
2622;Elvis;Norse;Male;All wise;Alvis, Elvys
2623;Elwell;Old English;Male;From the old spring;
2624;Elwood;Old English;Male;From the old forest;
2625;Elwyn;Welsh;Male;Fair brow;
2626;Ely;Old English;Male;From Ely;
2627;Elysia;Latin;Female;Blessed;Eleese, Eliese, Elise, Elisia, Ilysa
2628;Emek;Hebrew;Male;Valley, dale;
2629;Emeline;Old German;Female;Possibly Industrious;Emalyn, Embline, Emblyn, Emiline, Emlyn, Emmalee, Emmaline
2630;Emera;Old English;Female;Industrious, busy;
2631;Emerald;Old French;Female;Green emerald gemstone;
2632;Emerson;Old German;Male;Emery's son;
2633;Emery;Old German;Male;Home ruler;Amerigo, Amery, Amory, Emeri, Emerich, Emory
2634;Emil;Latin;Male;Eager to please;Aymil, Emelen, Emile, Emilian, Emilio, Emilion, Emilyan, Emlen, Emlin
2635;Emily;Latin;Female;Latin clan name;Aimil, Amalea, Amalie, Ameline, Amy, Eimile, Em, Emelda, Emilla, Emmy
2636;Emina;Latin;Female;Eminent, famous, lofty;
2637;Emlyn;Welsh;Male;From Emlyn;
2638;Emma;Old German;Female;Universal one or Embracing all;Em, Emelina, Emeline, Emmaline, Emmalyn, Emmet, Emmie, Emmot, Emmy
2639;Emmanuel;Hebrew;Male;God is with us;Eman, Emanuele, Immanuel, Immanuele, Manny, Manuel, Manuelo
2640;Emmett;Old English;Male;An ant;
2641;Emobi;Polynesian;Male;Birth;
2642;Emrys;Welsh;Male;Immortal, eternal;
2643;Emuna;Hebrew;Female;Faithful, loyal;
2644;Emyr;Welsh;Male;Ruler, leader;
2645;Enakai;Hawaiian;Female;Fiery sea;
2646;Enam;African - Ghanian;Male;Gift from God;
2647;Enapay;NAm. Indian - Sioux;Male;Moves with courage;
2648;Enfys;Welsh;Female;Rainbow;
2649;Engelbert;Old German;Male;Angel bright;Bert, Berty, Inglebert
2650;Engelberta;Old German;Female;Bright angel;Engelbertha
2651;Enid;Welsh;Female;Life or Spirit or Woodlark or Pure;Eanid, Enyd
2652;Enlai;Chinese;Male;Appreciation;
2653;Ennea;Greek;Female;Nine, ninth child;
2654;Ennis;Scots Gaelic;Male;Only choice;
2655;Enoch;Hebrew;Male;Vowed, dedicated;
2656;Enoka;Hawaiian;Male;Learned, educated;
2657;Enomwoyi;African - Ghanian;Female;Graceful;
2658;Enosh;Hebrew;Male;Man;
2659;Enrica;Italian;Female;Ruler of estate;
2660;Enyonyam;African - Ghanian;Female;It is good for me;
2661;Eochaidh;Irish Gaelic;Male;Horseman;
2662;Eoghania;Welsh;Female;Youth;
2663;Eoin;Irish Gaelic;Male;God is good;
2664;Epelaima;Hawaiian;Male;Fertile;
2665;Epena;Hawaiian;Male;Stone;
2666;Ephraim;Hebrew;Male;Fertile, productive;Efraim, Efrayim, Efrem, Efren, Ephream
2667;Eranna;Quenya;Female;Gift of God;
2668;Erannon;Quenya;Male;Gift of God;
2669;Eranthe;Greek;Female;Spring flower;
2670;Erasmus;Greek;Male;Loved, desired;Erasme, Erasmo, Ras
2671;Erastus;Greek;Male;Beloved;Eraste, Rastus
2672;Ercole;Italian;Male;Splendid gift;
2673;Erdogan;Turkish;Male;Early-born, early-rising;
2674;Erel;Hebrew;Male;I see God;
2675;Erela;Hebrew;Female;Angel;
2676;Erhard;Old German;Male;Strong resolve;Erhardt, Erhart
2677;Erianthe;Greek;Female;Lover of flowers;
2678;Eric;Norse;Male;All-ruler, ever- ruler;Eirik, Erek, Erich, Erik, Errick, Rick, Rikky
2679;Erica;Norse;Female;Ruler forever;Airica, Enrica, Eraca, Eyrica, Ricki, Rikki
2680;Eriko;Japanese;Female;Child with a collar;
2681;Erin;Irish Gaelic;Female;From Ireland;Erinn
2682;Erina;Hindu;Female;Speech;
2683;Erland;Old English;Male;Land of a nobleman;
2684;Erland;Old English;Male;Noble's land;
2685;Erlend;Norse;Male;Stranger;
2686;Erlinda;Hebrew;Female;Spirited;
2687;Erling;Old English;Male;Noble's son;
2688;Erma;Old German;Female;Universal, complete;Ermina, Erminia, Erminie, Irma, Irminia, Hermia, Hermine, Herminie, Hermione
2689;Ermin;Welsh;Female;Lordly, royal;
2690;Ermine;Old French;Female;Weasel;Erminia
2691;Ernan;Irish Gaelic;Male;Wise, worldly;
2692;Ernest;Old English;Male;Sincere;Ernesto, Ernestus, Ernie, Ernst
2693;Ernestine;Old English;Female;Sincere, earnest;Erna, Ernaline, Ernesta
2694;Erskine;Scots Gaelic;Male;From the high cliff;
2695;Ervin;Scots Gaelic;Male;Beautiful;Ervine, Ervyn, Erwin, Irvin
2696;Erwina;Old English;Female;Sea friend;Irwina
2697;Eryl;Welsh;Female;Observer, watcher;
2698;Esaias;Greek;Male;God saves;
2699;Esau;Hebrew;Male;Hairy;
2700;Eshana;Hindu;Female;Desire;
2701;Eshe;African - Swahili;Female;Life;
2702;Esi;African - Ghanian;Female;Born on Sunday;
2703;Eskaminzim;NAm. Indian - Apache;Male;Big mouth;
2704;Esme;Old French;Male/Female;Esteemed;Esma
2705;Esmerelda;Spanish;Female;Emerald;Em, Emmie, Emerald, Emerant, Emeraude, Esma, Esmaria, Esmie, Esmiralda, Esmiralde
2706;Esmond;Old English;Male;Protected by grace;
2707;Esperanza;Spanish;Female;Hope;Esperance, Esperantia
2708;Espowyes;NAm. Indian;Male;Mountain light;
2709;Essien;African;Male;Sixth child;
2710;Esta;Italian;Female;From the East;
2711;Estelion;Sindarin;Male;Son of hope;
2712;Esther;Persian;Female;Star;Essie, Esta, Ester, Etty, Hester, Hettie
2713;Etain;Irish Gaelic;Female;? (Irish sun goddess);
2714;Etana;Hebrew;Female;Strength of purpose;
2715;Etenia;NAm. Indian;Female;Rich, wealthy;
2716;Ethan;Hebrew;Male;Firm, steadfast;Etan
2717;Ethel;Old English;Female;Noble;Ethelin, Ethelinda, Etheline
2718;Ethelbert;Old English;Male;Noble, shining;
2719;Ethelinda;Old German;Female;Noble serpent;Athelina, Ethelenda, Ethelene, Ethelind, Etheline, Etholinda
2720;Ethelwin;Old English;Male;Noble friend;
2721;Ethete;NAm. Indian - Arapaho;Female;Upright;
2722;Ethne;Irish Gaelic;Female;Fire;Ethna
2723;Etsu;Japanese;Female;Happiness, joy;Etsuko, Etsuyo
2724;Ettore;Italian;Male;Loyal;
2725;Etu;NAm. Indian;Male;The sun;
2726;Etumu;NAm. Indian;Female;Bear in the sunlight;
2727;Etumuye;NAm. Indian;Female;Bear climbing a hill;
2728;Eubh;Scots Gaelic;Female;Life;Eubha
2729;Euclea;Greek;Female;Glory;
2730;Eudocia;Greek;Female;Of good repute;Docie, Doxie
2731;Eudora;Greek;Female;Generous gift;
2732;Eugene;Greek;Male;Highborn, noble;Eugen, Eugenio, Eugenius, Evgeny, Gene
2733;Eugenia;Greek;Female;Highborn, noble;Genie, Gene, Gena, Jenna, Jennie
2734;Eukakio;Hawaiian;Male;Steady, reliable;
2735;Eukepio;Hawaiian;Male;To worship well;Eusebio
2736;Eulalia;Greek;Female;Well-spoken, glib;Eula, Lallie
2737;Eun;Korean;Female;Silver;Eun-Kyung
2738;Eunice;Greek;Female;Victorious one;
2739;Euphemia;Greek;Female;Auspicious speech, good repute;Eadaoine, Effie, Fanny
2740;Eurydice;Greek;Female;Lost one;
2741;Eusebius;Greek;Male;Devout;
2742;Eustace;Greek;Male;Fertile;Eustache, Eustachius, Eustachy, Eustasius, Eustazio, Eustis
2743;Eustacia;Latin;Female;Fruitful;Stacy, Stacie, Stacia
2744;Evak;Hindu;Male;Equal;
2745;Evalina;Old French;Female;Possibly hazelnut;Eveleen, Eveline
2746;Evan;Welsh;Male;God is gracious or Young warrior;Euan, Euen, Evans, Evin, Ewan, Owen
2747;Evangeline;Greek;Female;Bringer of good news;Eve, Eva, Vangie
2748;Evania;Greek;Female;Serene;
2749;Eve;Hebrew;Female;Life;Aoiffe, Eba, Eva, Evaleen, Evelyn, Evetta, Evie, Evita
2750;Evelyn;Old German;Male/Female;?;Aveline, Evaleen, Eveleen, Eveline, Evlin, Evline, Evlyn
2751;Everard;Old English;Male;Strong as a boar;Eberhard, Everardo, Evered, Everett, Everhart, Evrard, Evraud
2752;Everley;Old English;Male;From the boar meadow;
2753;Everton;Old English;Male;From the boar town;
2754;Ewald;Old English;Male;Law-powerful;Evald
2755;Ewan;Scots Gaelic;Male;Possibly Young man;Euan, Euen, Ewen
2756;Ewert;Old English;Male;Shepherd;Ewart
2757;Ewing;Old English;Male;Law-friend;Ewin, Ewynn
2758;Eyanosa;NAm. Indian - Sioux;Male;Large;
2759;Eyota;NAm. Indian;Male;Great, good;
